year,state,county,county_code,state_code,units_of_measure,AQI,pollutant,arithmetic_mean,Air Quality Index
2018,Colorado,Gunnison,51,8,Parts per million,76,Ozone,0.0572855,Moderate
2018,Colorado,Gunnison,51,8,Micrograms/cubic meter (25 C),76,PM10,12.63049,Moderate
2018,Colorado,Jefferson,59,8,Parts per million,74,Ozone,0.05228875,Moderate
2018,Colorado,La Plata,67,8,Parts per million,72,CO,0.192699,Moderate
2018,Colorado,La Plata,67,8,Parts per billion,72,NO2,8.070425,Moderate
2018,Colorado,La Plata,67,8,Parts per million,72,Ozone,0.05087533333333333,Moderate
2018,Colorado,La Plata,67,8,Micrograms/cubic meter (25 C),72,PM10,12.167742,Moderate
2018,Colorado,La Plata,67,8,Micrograms/cubic meter (LC),72,PM2.5,7.4147535,Moderate
2018,Colorado,Larimer,69,8,Parts per million,76,CO,0.299233,Moderate
2018,Colorado,Larimer,69,8,Parts per million,76,Ozone,0.054552,Moderate
2018,Colorado,Larimer,69,8,Micrograms/cubic meter (25 C),76,PM10,11.8314048,Moderate
2018,Colorado,Larimer,69,8,Micrograms/cubic meter (LC),76,PM2.5,7.726816,Moderate
2018,Colorado,Mesa,77,8,Parts per million,75,CO,0.266114,Moderate
2018,Colorado,Mesa,77,8,Parts per million,75,Ozone,0.055823,Moderate
2018,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),75,PM10,10.2123333,Moderate
2018,Colorado,Mesa,77,8,Micrograms/cubic meter (LC),75,PM2.5,5.874719,Moderate
2018,Colorado,Moffat,81,8,Parts per million,70,Ozone,0.048283,Moderate
2018,Colorado,Montezuma,83,8,Parts per million,72,Ozone,0.05105,Moderate
2018,Colorado,Montrose,85,8,Parts per million,70,Ozone,0.047856,Moderate
2018,Colorado,Park,93,8,Parts per billion,74,NO2,1.62439,Moderate
2018,Colorado,Park,93,8,Parts per million,74,Ozone,0.0514435,Moderate
2018,Colorado,Park,93,8,Micrograms/cubic meter (25 C),74,PM10,2.3018184,Moderate
2018,Colorado,Park,93,8,Micrograms/cubic meter (LC),74,PM2.5,1.672727,Moderate
2018,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),51,PM10,9.244248,Moderate
2018,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),51,PM10,11.8654688,Moderate
2018,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),51,PM10,12.4256412,Moderate
2018,Colorado,Pueblo,101,8,Micrograms/cubic meter (LC),51,PM2.5,6.14955,Moderate
2018,Colorado,Rio Blanco,103,8,Parts per billion,71,NO2,4.602211,Moderate
2018,Colorado,Rio Blanco,103,8,Parts per million,71,Ozone,0.0493865,Moderate
2018,Colorado,Rio Blanco,103,8,Micrograms/cubic meter (LC),71,PM2.5,8.482682,Moderate
2018,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),51,PM10,10.849014,Moderate
2018,Colorado,San Miguel,113,8,Parts per million,74,Ozone,0.056869,Moderate
2018,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),74,PM10,10.8052632,Moderate
2018,Colorado,Teller,119,8,Parts per million,76,Ozone,0.061331,Moderate
2018,Colorado,Weld,123,8,Parts per million,72,CO,0.223101,Moderate
2018,Colorado,Weld,123,8,Parts per million,72,Ozone,0.05112833333333333,Moderate
2018,Colorado,Weld,123,8,Micrograms/cubic meter (25 C),72,PM10,13.695,Moderate
2018,Colorado,Weld,123,8,Micrograms/cubic meter (LC),72,PM2.5,8.746843,Moderate
2019,Colorado,Adams,1,8,Parts per million,70,CO,0.292397,Moderate
2019,Colorado,Adams,1,8,Parts per billion,70,NO2,33.566866,Moderate
2019,Colorado,Adams,1,8,Parts per million,70,Ozone,0.045926,Moderate
2019,Colorado,Adams,1,8,Micrograms/cubic meter (25 C),70,PM10,18.8857212,Moderate
2019,Colorado,Adams,1,8,Micrograms/cubic meter (LC),70,PM2.5,9.032963,Moderate
2019,Colorado,Adams,1,8,Parts per billion,70,SO2,0.885373,Moderate
2019,Colorado,Arapahoe,5,8,Parts per million,72,Ozone,0.05255,Moderate
2019,Colorado,Arapahoe,5,8,Micrograms/cubic meter (LC),72,PM2.5,6.016102,Moderate
2019,Colorado,Archuleta,7,8,Parts per billion,72,NO2,6.004483,Moderate
2019,Colorado,Archuleta,7,8,Parts per million,72,Ozone,0.052858,Moderate
2019,Colorado,Archuleta,7,8,Micrograms/cubic meter (25 C),72,PM10,11.1880344,Moderate
2019,Colorado,Archuleta,7,8,Parts per billion,72,SO2,3.879443,Moderate
2019,Colorado,Boulder,13,8,Parts per million,72,Ozone,0.051789,Moderate
2019,Colorado,Boulder,13,8,Micrograms/cubic meter (25 C),72,PM10,12.9340436,Moderate
2019,Colorado,Boulder,13,8,Micrograms/cubic meter (LC),72,PM2.5,6.797044333333333,Moderate
2019,Colorado,Clear Creek,19,8,Parts per million,73,Ozone,0.05383,Moderate
2019,Colorado,Delta,29,8,Parts per billion,70,NO2,4.7390930000000004,Moderate
2019,Colorado,Delta,29,8,Parts per million,70,Ozone,0.047713,Moderate
2019,Colorado,Delta,29,8,Micrograms/cubic meter (25 C),70,PM10,5.0802198,Moderate
2019,Colorado,Delta,29,8,Micrograms/cubic meter (LC),70,PM2.5,3.725145,Moderate
2019,Colorado,Denver,31,8,Parts per million,70,CO,0.382196,Moderate
2019,Colorado,Denver,31,8,Parts per billion,70,NO2,38.477652,Moderate
2019,Colorado,Denver,31,8,Parts per million,70,Ozone,0.046689,Moderate
2019,Colorado,Denver,31,8,Micrograms/cubic meter (25 C),70,PM10,15.5014152,Moderate
2019,Colorado,Denver,31,8,Micrograms/cubic meter (LC),70,PM2.5,8.038770444444445,Moderate
2019,Colorado,Denver,31,8,Parts per billion,70,SO2,0.70471,Moderate
2019,Colorado,Douglas,35,8,Parts per million,72,Ozone,0.053309,Moderate
2019,Colorado,Douglas,35,8,Micrograms/cubic meter (LC),72,PM2.5,5.6462825,Moderate
2019,Colorado,El Paso,41,8,Parts per million,72,CO,0.351508,Moderate
2019,Colorado,El Paso,41,8,Parts per million,72,Ozone,0.052225,Moderate
2019,Colorado,El Paso,41,8,Micrograms/cubic meter (25 C),72,PM10,10.250847599999998,Moderate
2019,Colorado,El Paso,41,8,Micrograms/cubic meter (LC),72,PM2.5,4.975429,Moderate
2019,Colorado,El Paso,41,8,Parts per billion,72,SO2,0.928152,Moderate
2019,Colorado,Fremont,43,8,Micrograms/cubic meter (25 C),51,PM10,8.86875,Moderate
2019,Colorado,Garfield,45,8,Parts per billion,72,NO2,8.719802,Moderate
2019,Colorado,Garfield,45,8,Parts per million,72,Ozone,0.048226,Moderate
2019,Colorado,Garfield,45,8,Micrograms/cubic meter (25 C),72,PM10,5.1067523999999995,Moderate
2019,Colorado,Garfield,45,8,Micrograms/cubic meter (LC),72,PM2.5,3.461096,Moderate
2019,Colorado,Gilpin,47,8,Parts per million,72,Ozone,0.052937,Moderate
2019,Colorado,Gunnison,51,8,Parts per million,72,Ozone,0.052506,Moderate
2019,Colorado,Jefferson,59,8,Parts per billion,73,NO2,9.112844,Moderate
2019,Colorado,Jefferson,59,8,Parts per million,73,Ozone,0.052989,Moderate
2019,Colorado,La Plata,67,8,Parts per million,72,CO,0.133183,Moderate
2019,Colorado,La Plata,67,8,Parts per billion,72,NO2,7.555924333333333,Moderate
2019,Colorado,La Plata,67,8,Parts per million,72,Ozone,0.05124,Moderate
2019,Colorado,Larimer,69,8,Parts per million,72,CO,0.29812,Moderate
2019,Colorado,Larimer,69,8,Parts per million,72,Ozone,0.05082525,Moderate
2019,Colorado,Larimer,69,8,Micrograms/cubic meter (LC),72,PM2.5,5.967123,Moderate
2019,Colorado,Mesa,77,8,Parts per million,71,CO,0.264283,Moderate
2019,Colorado,Mesa,77,8,Parts per million,71,Ozone,0.049519,Moderate
2019,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),71,PM10,9.3246108,Moderate
2019,Colorado,Mesa,77,8,Micrograms/cubic meter (LC),71,PM2.5,4.965374,Moderate
2019,Colorado,Montezuma,83,8,Parts per million,72,Ozone,0.04945866666666666,Moderate
2019,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),51,PM10,7.3553574,Moderate
2019,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),51,PM10,10.5658962,Moderate
2019,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),51,PM10,10.7589744,Moderate
2019,Colorado,Pueblo,101,8,Micrograms/cubic meter (LC),51,PM2.5,4.721053,Moderate
2019,Colorado,Rio Blanco,103,8,Parts per billion,71,NO2,5.0207855,Moderate
2019,Colorado,Rio Blanco,103,8,Parts per million,71,Ozone,0.0489345,Moderate
2019,Colorado,Rio Blanco,103,8,Micrograms/cubic meter (LC),71,PM2.5,7.894648,Moderate
2019,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),51,PM10,9.979213199999998,Moderate
2019,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),51,PM10,8.426548799999999,Moderate
2019,Colorado,Weld,123,8,Parts per million,70,CO,0.219462,Moderate
2019,Colorado,Weld,123,8,Parts per million,70,Ozone,0.045744,Moderate
2019,Colorado,Weld,123,8,Micrograms/cubic meter (LC),70,PM2.5,8.164738499999999,Moderate
2020,Colorado,Adams,1,8,Parts per million,71,CO,0.280428,Moderate
2020,Colorado,Adams,1,8,Parts per billion,71,NO2,33.159654,Moderate
2020,Colorado,Adams,1,8,Parts per million,71,Ozone,0.049904,Moderate
2020,Colorado,Adams,1,8,Micrograms/cubic meter (25 C),71,PM10,21.1948518,Moderate
2020,Colorado,Adams,1,8,Micrograms/cubic meter (LC),71,PM2.5,9.3246735,Moderate
2020,Colorado,Adams,1,8,Parts per billion,71,SO2,0.69337,Moderate
2020,Colorado,Arapahoe,5,8,Parts per million,72,Ozone,0.052061,Moderate
2020,Colorado,Arapahoe,5,8,Micrograms/cubic meter (LC),72,PM2.5,5.906838,Moderate
2020,Colorado,Archuleta,7,8,Parts per billion,72,NO2,6.752516,Moderate
2020,Colorado,Archuleta,7,8,Parts per million,72,Ozone,0.051117,Moderate
2020,Colorado,Archuleta,7,8,Micrograms/cubic meter (25 C),72,PM10,11.769231,Moderate
2020,Colorado,Archuleta,7,8,Parts per billion,72,SO2,0.84183,Moderate
2020,Colorado,Boulder,13,8,Parts per million,72,Ozone,0.052846,Moderate
2020,Colorado,Boulder,13,8,Micrograms/cubic meter (25 C),72,PM10,14.545082,Moderate
2020,Colorado,Boulder,13,8,Micrograms/cubic meter (LC),72,PM2.5,8.091209,Moderate
2020,Colorado,Clear Creek,19,8,Parts per million,73,Ozone,0.054186,Moderate
2020,Colorado,Delta,29,8,Parts per billion,70,NO2,4.86326,Moderate
2020,Colorado,Delta,29,8,Parts per million,70,Ozone,0.047364,Moderate
2020,Colorado,Delta,29,8,Micrograms/cubic meter (25 C),70,PM10,5.6531508,Moderate
2020,Colorado,Delta,29,8,Micrograms/cubic meter (LC),70,PM2.5,5.176944,Moderate
2020,Colorado,Denver,31,8,Parts per million,71,CO,0.34642866666666666,Moderate
2020,Colorado,Denver,31,8,Parts per billion,71,NO2,35.91764875,Moderate
2020,Colorado,Denver,31,8,Parts per million,71,Ozone,0.0476475,Moderate
2020,Colorado,Denver,31,8,Micrograms/cubic meter (25 C),71,PM10,16.49954175,Moderate
2020,Colorado,Denver,31,8,Micrograms/cubic meter (LC),71,PM2.5,8.633096444444444,Moderate
2020,Colorado,Denver,31,8,Parts per billion,71,SO2,0.5395815,Moderate
2020,Colorado,Douglas,35,8,Parts per million,73,Ozone,0.054026,Moderate
2020,Colorado,Douglas,35,8,Micrograms/cubic meter (LC),73,PM2.5,6.262167,Moderate
2020,Colorado,El Paso,41,8,Parts per million,72,CO,0.333996,Moderate
2020,Colorado,El Paso,41,8,Parts per million,72,Ozone,0.051918,Moderate
2020,Colorado,El Paso,41,8,Micrograms/cubic meter (25 C),72,PM10,11.8622952,Moderate
2020,Colorado,El Paso,41,8,Micrograms/cubic meter (LC),72,PM2.5,5.995868,Moderate
2020,Colorado,El Paso,41,8,Parts per billion,72,SO2,0.675967,Moderate
2020,Colorado,Fremont,43,8,Micrograms/cubic meter (25 C),51,PM10,8.1882354,Moderate
2020,Colorado,Garfield,45,8,Parts per billion,73,NO2,7.915452,Moderate
2020,Colorado,Garfield,45,8,Parts per million,73,Ozone,0.049741,Moderate
2020,Colorado,Garfield,45,8,Micrograms/cubic meter (25 C),73,PM10,4.85182335,Moderate
2020,Colorado,Garfield,45,8,Micrograms/cubic meter (LC),73,PM2.5,5.35625,Moderate
2020,Colorado,Gilpin,47,8,Parts per million,73,Ozone,0.053694,Moderate
2020,Colorado,Gunnison,51,8,Parts per million,72,Ozone,0.050856,Moderate
2020,Colorado,Jefferson,59,8,Parts per billion,73,NO2,7.172549,Moderate
2020,Colorado,Jefferson,59,8,Parts per million,73,Ozone,0.0503865,Moderate
2020,Colorado,La Plata,67,8,Parts per million,72,CO,0.168939,Moderate
2020,Colorado,La Plata,67,8,Parts per billion,72,NO2,7.102861,Moderate
2020,Colorado,La Plata,67,8,Parts per million,72,Ozone,0.05024333333333333,Moderate
2020,Colorado,Larimer,69,8,Parts per million,72,CO,0.265368,Moderate
2020,Colorado,Larimer,69,8,Parts per million,72,Ozone,0.05147749999999999,Moderate
2020,Colorado,Larimer,69,8,Micrograms/cubic meter (LC),72,PM2.5,8.150898,Moderate
2020,Colorado,Mesa,77,8,Parts per million,70,Ozone,0.047975,Moderate
2020,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),70,PM10,11.8870179,Moderate
2020,Colorado,Mesa,77,8,Micrograms/cubic meter (LC),70,PM2.5,6.09918,Moderate
2020,Colorado,Montezuma,83,8,Parts per million,71,Ozone,0.04872533333333333,Moderate
2020,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),51,PM10,9.678787799999998,Moderate
2020,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),51,PM10,15.028898399999996,Moderate
2020,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),51,PM10,12.0774192,Moderate
2020,Colorado,Pueblo,101,8,Micrograms/cubic meter (LC),51,PM2.5,5.591549,Moderate
2020,Colorado,Rio Blanco,103,8,Parts per billion,70,NO2,4.371169,Moderate
2020,Colorado,Rio Blanco,103,8,Parts per million,70,Ozone,0.04544149999999999,Moderate
2020,Colorado,Rio Blanco,103,8,Micrograms/cubic meter (LC),70,PM2.5,8.294706,Moderate
2020,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),51,PM10,10.4245812,Moderate
2020,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),51,PM10,9.4564104,Moderate
2020,Colorado,Weld,123,8,Parts per million,72,CO,0.212208,Moderate
2020,Colorado,Weld,123,8,Parts per billion,72,NO2,16.781915,Moderate
2020,Colorado,Weld,123,8,Parts per million,72,Ozone,0.0500605,Moderate
2020,Colorado,Weld,123,8,Micrograms/cubic meter (LC),72,PM2.5,8.778421,Moderate
2021,Colorado,Adams,1,8,Parts per million,72,CO,0.302355,Moderate
2021,Colorado,Adams,1,8,Parts per billion,72,NO2,33.19557,Moderate
2021,Colorado,Adams,1,8,Parts per million,72,Ozone,0.052922,Moderate
2021,Colorado,Adams,1,8,Micrograms/cubic meter (25 C),72,PM10,22.7113242,Moderate
2021,Colorado,Adams,1,8,Micrograms/cubic meter (LC),72,PM2.5,10.1376705,Moderate
2021,Colorado,Adams,1,8,Parts per billion,72,SO2,0.676,Moderate
2021,Colorado,Arapahoe,5,8,Parts per million,73,Ozone,0.0544835,Moderate
2021,Colorado,Arapahoe,5,8,Micrograms/cubic meter (LC),73,PM2.5,7.151961,Moderate
2021,Colorado,Archuleta,7,8,Parts per billion,72,NO2,6.339429,Moderate
2021,Colorado,Archuleta,7,8,Parts per million,72,Ozone,0.053343,Moderate
2021,Colorado,Archuleta,7,8,Micrograms/cubic meter (25 C),72,PM10,12.48,Moderate
2021,Colorado,Archuleta,7,8,Parts per billion,72,SO2,0.83012,Moderate
2021,Colorado,Boulder,13,8,Parts per million,73,Ozone,0.055265,Moderate
2021,Colorado,Boulder,13,8,Micrograms/cubic meter (25 C),73,PM10,13.1109606,Moderate
2021,Colorado,Boulder,13,8,Micrograms/cubic meter (LC),73,PM2.5,8.837393,Moderate
2021,Colorado,Clear Creek,19,8,Parts per million,74,Ozone,0.056264,Moderate
2021,Colorado,Delta,29,8,Parts per billion,71,NO2,4.735278,Moderate
2021,Colorado,Delta,29,8,Parts per million,71,Ozone,0.049133,Moderate
2021,Colorado,Delta,29,8,Micrograms/cubic meter (25 C),71,PM10,6.7553718,Moderate
2021,Colorado,Delta,29,8,Micrograms/cubic meter (LC),71,PM2.5,6.072,Moderate
2021,Colorado,Denver,31,8,Parts per million,72,CO,0.369126,Moderate
2021,Colorado,Denver,31,8,Parts per billion,72,NO2,36.52784425,Moderate
2021,Colorado,Denver,31,8,Parts per million,72,Ozone,0.049761,Moderate
2021,Colorado,Denver,31,8,Micrograms/cubic meter (25 C),72,PM10,16.2534855,Moderate
2021,Colorado,Denver,31,8,Micrograms/cubic meter (LC),72,PM2.5,9.285850555555555,Moderate
2021,Colorado,Denver,31,8,Parts per billion,72,SO2,0.4347205,Moderate
2021,Colorado,Douglas,35,8,Parts per million,74,Ozone,0.055748,Moderate
2021,Colorado,Douglas,35,8,Micrograms/cubic meter (LC),74,PM2.5,7.0414025,Moderate
2021,Colorado,El Paso,41,8,Parts per million,73,CO,0.347865,Moderate
2021,Colorado,El Paso,41,8,Parts per million,73,Ozone,0.0540815,Moderate
2021,Colorado,El Paso,41,8,Micrograms/cubic meter (25 C),73,PM10,12.5869566,Moderate
2021,Colorado,El Paso,41,8,Micrograms/cubic meter (LC),73,PM2.5,5.986538,Moderate
2021,Colorado,El Paso,41,8,Parts per billion,73,SO2,0.832133,Moderate
2021,Colorado,Fremont,43,8,Micrograms/cubic meter (25 C),51,PM10,10.5558138,Moderate
2021,Colorado,Garfield,45,8,Parts per billion,74,NO2,7.411688,Moderate
2021,Colorado,Garfield,45,8,Parts per million,74,Ozone,0.05146633333333333,Moderate
2021,Colorado,Garfield,45,8,Micrograms/cubic meter (25 C),74,PM10,5.2913796,Moderate
2021,Colorado,Garfield,45,8,Micrograms/cubic meter (LC),74,PM2.5,5.357808,Moderate
2021,Colorado,Gilpin,47,8,Parts per million,74,Ozone,0.055692,Moderate
2021,Colorado,Gunnison,51,8,Parts per million,72,Ozone,0.0528,Moderate
2021,Colorado,Jefferson,59,8,Parts per billion,74,NO2,7.092758,Moderate
2021,Colorado,Jefferson,59,8,Parts per million,74,Ozone,0.056257,Moderate
2021,Colorado,La Plata,67,8,Parts per million,72,CO,0.17271399999999998,Moderate
2021,Colorado,La Plata,67,8,Parts per billion,72,NO2,6.9805486666666665,Moderate
2021,Colorado,La Plata,67,8,Parts per million,72,Ozone,0.05238966666666667,Moderate
2021,Colorado,Larimer,69,8,Parts per million,74,CO,0.25159,Moderate
2021,Colorado,Larimer,69,8,Parts per million,74,Ozone,0.05403325,Moderate
2021,Colorado,Larimer,69,8,Micrograms/cubic meter (LC),74,PM2.5,8.267964,Moderate
2021,Colorado,Mesa,77,8,Parts per million,71,Ozone,0.049342,Moderate
2021,Colorado,Mesa,77,8,Micrograms/cubic meter (25 C),71,PM10,11.6151027,Moderate
2021,Colorado,Mesa,77,8,Micrograms/cubic meter (LC),71,PM2.5,6.173699,Moderate
2021,Colorado,Montezuma,83,8,Parts per million,72,Ozone,0.04982166666666667,Moderate
2021,Colorado,Pitkin,97,8,Micrograms/cubic meter (25 C),51,PM10,8.8884954,Moderate
2021,Colorado,Prowers,99,8,Micrograms/cubic meter (25 C),51,PM10,15.5134238,Moderate
2021,Colorado,Pueblo,101,8,Micrograms/cubic meter (25 C),51,PM10,13.4704224,Moderate
2021,Colorado,Pueblo,101,8,Micrograms/cubic meter (LC),51,PM2.5,7.109302,Moderate
2021,Colorado,Rio Blanco,103,8,Parts per billion,72,NO2,4.3491895,Moderate
2021,Colorado,Rio Blanco,103,8,Parts per million,72,Ozone,0.051367,Moderate
2021,Colorado,Rio Blanco,103,8,Micrograms/cubic meter (LC),72,PM2.5,9.556438,Moderate
2021,Colorado,Routt,107,8,Micrograms/cubic meter (25 C),51,PM10,11.0474574,Moderate
2021,Colorado,San Miguel,113,8,Micrograms/cubic meter (25 C),51,PM10,10.6769232,Moderate
2021,Colorado,Weld,123,8,Parts per million,73,CO,0.210421,Moderate
2021,Colorado,Weld,123,8,Parts per billion,73,NO2,14.683235,Moderate
2021,Colorado,Weld,123,8,Parts per million,73,Ozone,0.0523715,Moderate
2021,Colorado,Weld,123,8,Micrograms/cubic meter (LC),73,PM2.5,8.9291705,Moderate
1992,Idaho,Ada,1,16,Parts per million,51,CO,2.216817,Moderate
1992,Idaho,Ada,1,16,Micrograms/cubic meter (25 C),51,PM10,19.75605432,Moderate
1992,Idaho,Bannock,5,16,Micrograms/cubic meter (25 C),51,PM10,24.70011,Moderate
1992,Idaho,Blaine,13,16,Micrograms/cubic meter (25 C),51,PM10,14.1857142,Moderate
1992,Idaho,Bonner,17,16,Micrograms/cubic meter (25 C),51,PM10,19.636337249999997,Moderate
1992,Idaho,Bonneville,19,16,Micrograms/cubic meter (25 C),51,PM10,21.2037738,Moderate
1992,Idaho,Butte,23,16,Parts per million,67,Ozone,0.03925,Moderate
1992,Idaho,Caribou,29,16,Micrograms/cubic meter (25 C),51,PM10,19.7720928,Moderate
1992,Idaho,Kootenai,55,16,Micrograms/cubic meter (25 C),51,PM10,20.95562985,Moderate
1992,Idaho,Lemhi,59,16,Micrograms/cubic meter (25 C),51,PM10,27.011111399999997,Moderate
1992,Idaho,Lewis,61,16,Micrograms/cubic meter (25 C),51,PM10,23.9892858,Moderate
1992,Idaho,Nez Perce,69,16,Micrograms/cubic meter (25 C),51,PM10,18.269226999999997,Moderate
1992,Idaho,Shoshone,79,16,Micrograms/cubic meter (25 C),51,PM10,19.2672006,Moderate
1992,Idaho,Twin Falls,83,16,Micrograms/cubic meter (25 C),51,PM10,12.6,Moderate
1993,Idaho,Ada,1,16,Parts per million,51,CO,1.8965,Moderate
1993,Idaho,Ada,1,16,Micrograms/cubic meter (25 C),51,PM10,22.1504616,Moderate
1993,Idaho,Bannock,5,16,Micrograms/cubic meter (25 C),51,PM10,22.04580255,Moderate
1993,Idaho,Bonner,17,16,Micrograms/cubic meter (25 C),51,PM10,14.0045454,Moderate
1993,Idaho,Bonneville,19,16,Micrograms/cubic meter (25 C),51,PM10,20.438298,Moderate
1993,Idaho,Butte,23,16,Parts per million,70,Ozone,0.046745,Moderate
1993,Idaho,Canyon,27,16,Micrograms/cubic meter (25 C),51,PM10,24.504,Moderate
1993,Idaho,Caribou,29,16,Micrograms/cubic meter (25 C),51,PM10,14.827118399999998,Moderate
1993,Idaho,Kootenai,55,16,Micrograms/cubic meter (25 C),51,PM10,21.415357200000003,Moderate
1993,Idaho,Lemhi,59,16,Micrograms/cubic meter (25 C),51,PM10,25.527272999999997,Moderate
1993,Idaho,Lewis,61,16,Micrograms/cubic meter (25 C),51,PM10,30.5625,Moderate
1993,Idaho,Nez Perce,69,16,Micrograms/cubic meter (25 C),51,PM10,22.731311399999996,Moderate
1993,Idaho,Shoshone,79,16,Micrograms/cubic meter (25 C),51,PM10,26.0403012,Moderate
1994,Idaho,Ada,1,16,Parts per million,51,CO,1.741713,Moderate
1994,Idaho,Ada,1,16,Micrograms/cubic meter (25 C),51,PM10,20.44364865,Moderate
1994,Idaho,Bannock,5,16,Parts per billion,51,NO2,33.904762,Moderate
1994,Idaho,Bannock,5,16,Micrograms/cubic meter (25 C),51,PM10,16.20389952,Moderate
1994,Idaho,Bannock,5,16,Parts per billion,51,SO2,2.545996,Moderate
1994,Idaho,Bonner,17,16,Micrograms/cubic meter (25 C),51,PM10,24.4228572,Moderate
1994,Idaho,Bonneville,19,16,Micrograms/cubic meter (25 C),51,PM10,12.06,Moderate
1994,Idaho,Butte,23,16,Parts per million,73,Ozone,0.055078,Moderate
1994,Idaho,Canyon,27,16,Micrograms/cubic meter (25 C),51,PM10,24.7322034,Moderate
1994,Idaho,Caribou,29,16,Micrograms/cubic meter (25 C),51,PM10,15.275409599999998,Moderate
